"","county","state","plant_genus_species","MF","abscission_num","barcode","herbarium","month","month_char","day","year","date","leafremoved","skel","stippling","blotch.mine","serpentine.mine","leafminer.oviholes","leaf.galls","leaf.roller","sooty.mould","unknown.lesions","aphids","spidermites","softscaleinsects","decimalLongitude","decimalLatitude","binary_chew","binary_skel","binary_stipp","binary_SM","binary_lgalls","binary_blotchmines","binary_serpmines"
"587","Windsor","Vermont","carya_ovata","NA_getlater",NA,NA,"NEBC",8,"Aug",3,1981,"8/3/1981",0,0,0,0,1,0,0,0,0,2,0,0,0,-72.58536362,43.57931592,0,0,0,0,0,0,1
"588","Windsor","Vermont","quercus_bicolor","NA_getlater",NA,NA,"NEBC_",9,"Sep",23,1993,"9/23/1993",0,0,0,0,0,0,0,0,0,2,0,0,0,-72.58536362,43.57931592,0,0,0,0,0,0,0
"589","Worcester","Massachusetts","carya_ovata","NA_getlater","16031",NA,"NEBC",5,"May",20,1916,"5/20/1916",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,0,0,0,0,0,0
"590","Worcester","Massachusetts","vaccinium_angustifolium","JG_Jack",NA,NA,"AA",5,"May",24,1923,"5/24/1923",2,1,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,1,1,0,0,0,0,0
"591","Worcester","Massachusetts","desmodium_canadense","F",NA,NA,"NEBC",9,"Sep",16,1934,"9/16/1934",0,2,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,1,0,0,0,0,0
"592","Worcester","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"Gray",9,"Sep",20,1934,"9/20/1934",4,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,1,0,0,0,0,0,0
"593","Worcester","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",2,1931,"8/2/1931",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,0,0,0,0,0,0
"594","Worcester","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",19,1943,"9/19/1943",1,1,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,1,1,0,0,0,0,0
"595","Worcester","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",20,1908,"5/20/1908",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,0,0,0,0,0,0
"596","Worcester","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",4,1910,"8/4/1910",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,0,0,0,0,0,0
"597","Worcester","Massachusetts","carya_ovata","NA_getlater","15000",NA,"NEBC",5,"May",16,1937,"5/16/1937",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,0,0,0,0,0,0
"598","Worcester","Massachusetts","carya_ovata","NA_getlater","14057",NA,"NEBC",5,"May",30,1914,"5/30/1914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.90798778,42.35208868,NA,NA,NA,NA,NA,NA,NA
"599","Worcester","Massachusetts","vaccinium_angustifolium","EJ_Winslow_J_MurdochJr_H_StJohn",NA,NA,"NEBC",5,"May",31,1914,"5/31/1914",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,0,0,0,0,0,0
"600","Worcester","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",8,"Aug",19,1950,"8/19/1950",0,1,2,0,0,0,0,0,4,0,0,0,0,-71.90798778,42.35208868,0,1,1,1,0,0,0
"601","Worcester","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",22,1953,"5/22/1953",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,0,0,0,0,0,0
"602","Worcester","Massachusetts","carya_ovata","NA_getlater","28927",NA,"NEBC",5,"May",23,1953,"5/23/1953",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,1,0,0,0,0,0,0
"603","Worcester","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",7,"Jul",18,1934,"7/18/1934",0,0,0,0,0,0,0,0,0,2,0,0,0,-71.90798778,42.35208868,0,0,0,0,0,0,0
"604","Worcester","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",25,1955,"9/25/1955",0,1,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,1,0,0,0,0,0
"605","Worcester","Massachusetts","vaccinium_angustifolium","FC_Seymour_RJ_Eaton","5515",NA,"NEBC",9,"Sep",21,1962,"9/21/1962",3,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,1,0,0,0,0,0,0
"606","Worcester","Massachusetts","vaccinium_angustifolium","RI_Bertin","2021",NA,"NEBC",5,"May",8,2002,"5/8/2002",1,4,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,1,1,0,0,0,0,0
"607","Worcester","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",7,"Jul",14,2004,"7/14/2004",2,1,0,0,0,0,1,0,0,0,0,0,0,-71.90798778,42.35208868,1,1,0,0,1,0,0
"608","Worcester","Massachusetts","desmodium_canadense","F",NA,NA,"NEBC",8,"Aug",4,1944,"8/4/1944",0,0,4,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,0,1,0,0,0,0
"609","Worcester","Massachusetts","vaccinium_angustifolium","JT_Richardson_FC_Seymour","7300",NA,"NEBC",8,"Aug",3,1946,"8/3/1946",4,5,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,1,1,0,0,0,0,0
"610","Worcester","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",4,1913,"5/4/1913",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,0,0,0,0,0,0,0
"611","Worcester","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",11,"Nov",5,1949,"11/5/1949",3,2,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,1,1,0,0,0,0,0
"612","Worcester","Massachusetts","desmodium_canadense","NA_getlater","25111",NA,"NEBC",8,"Aug",12,1950,"8/12/1950",3,4,0,0,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,1,1,0,0,0,0,0
"613","Worcester","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",7,"Jul",20,1947,"7/20/1947",0,0,0,0,0,0,0,0,0,3,0,0,0,-71.90798778,42.35208868,0,0,0,0,0,0,0
"614","Worcester","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",7,"Jul",6,1954,"7/6/1954",3,0,0,2,0,0,0,0,0,0,0,0,0,-71.90798778,42.35208868,1,0,0,0,0,1,0
"615","York","Maine","carya_ovata","NA_getlater",NA,NA,"NEBC",8,"Aug",18,1905,"8/18/1905",0,0,0,0,0,0,2,0,0,3,0,0,0,-70.71549145,43.48033291,0,0,0,0,1,0,0
"616","York","Maine","carya_ovata","NA_getlater",NA,NA,"NEBC",7,"Jul",31,1900,"7/31/1900",0,0,0,0,0,0,0,0,0,0,0,0,0,-70.71549145,43.48033291,0,0,0,0,0,0,0
"617","York","Maine","desmodium_canadense","F","96",NA,"Gray",7,"Jul",11,1915,"7/11/1915",1,0,0,2,0,0,0,0,0,0,0,0,0,-70.71549145,43.48033291,1,0,0,0,0,1,0
"618","York","Maine","carya_ovata","NA_getlater","13431",NA,"NEBC",8,"Aug",29,1916,"8/29/1916",0,0,1,0,1,0,0,0,0,3,0,0,0,-70.71549145,43.48033291,0,0,1,0,0,0,1
"619","York","Maine","desmodium_canadense","F",NA,NA,"NEBC",7,"Jul",24,1922,"7/24/1922",1,0,0,0,0,0,0,0,0,0,0,0,0,-70.71549145,43.48033291,1,0,0,0,0,0,0
"620","York","Maine","carya_ovata","NA_getlater",NA,NA,"Gray",8,"Aug",11,1916,"8/11/1916",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,-70.71549145,43.48033291,NA,NA,NA,NA,NA,NA,NA
"621","York","Maine","carya_ovata","NA_getlater",NA,NA,"NEBC",7,"Jul",8,1898,"7/8/1898",0,0,0,0,0,0,0,0,0,5,0,0,0,-70.71549145,43.48033291,0,0,0,0,0,0,0
"622","York","Maine","carya_ovata","NA_getlater",NA,NA,"NEBC",6,"Jun",24,1954,"6/24/1954",0,0,0,0,0,0,2,0,0,5,0,0,0,-70.71549145,43.48033291,0,0,0,0,1,0,0
"623","York","Maine","carya_ovata","NA_getlater",NA,NA,"NEBC",8,"Aug",11,1916,"8/11/1916",0,1,0,0,0,0,0,0,0,4,0,0,0,-70.71549145,43.48033291,0,1,0,0,0,0,0
"624","York","Maine","carya_ovata","NA_getlater",NA,NA,"NEBC",6,"Jun",6,1891,"6/6/1891",0,0,0,0,0,0,0,0,0,0,0,0,0,-70.71549145,43.48033291,0,0,0,0,0,0,0
"625","York","Maine","desmodium_canadense","NA_getlater",NA,NA,"NEBC",6,"Jun",23,1936,"6/23/1936",2,0,0,0,0,0,0,0,0,0,0,0,0,-70.71549145,43.48033291,1,0,0,0,0,0,0
"626","York","Maine","carya_ovata","NA_getlater",NA,NA,"NEBC",8,"Aug",29,1916,"8/29/1916",0,0,0,0,0,0,0,0,0,5,0,0,0,-70.71549145,43.48033291,0,0,0,0,0,0,0
"627","York","Maine","carya_ovata","NA_getlater",NA,NA,"Arnold",7,"Jul",21,1918,"7/21/1918",0,0,2,0,0,0,0,0,0,2,0,0,0,-70.71549145,43.48033291,0,0,1,0,0,0,0
"628","York","Maine","vaccinium_angustifolium","TW_Wells",NA,NA,"NEBC",7,"Jul",28,1967,"7/28/1967",0,0,0,0,0,0,0,0,0,0,0,0,0,-70.71549145,43.48033291,0,0,0,0,0,0,0
"629","York","Maine","carya_ovata","NA_getlater",NA,NA,"NEBC",6,"Jun",10,1894,"6/10/1894",1,0,0,0,0,0,0,0,0,0,0,0,0,-70.71549145,43.48033291,1,0,0,0,0,0,0
